KEY	Population.x	name.x	Parent.x	Count.x	ParentCount.x	METRIC.x	GATE.x	QC.x	Panel.x	PDF.x	FlaggedSample.x	MACHINE.x	TEMPLATE_FILE_USED.x	RealAutoParent.x	Manual.x	Merge.x	freq_lymph.x	freqParent.x	freq_PBMC.x	Population.y	name.y	Parent.y	Count.y	ParentCount.y	METRIC.y	GATE.y	QC.y	Panel.y	PDF.y	FlaggedSample.y	MACHINE.y	TEMPLATE_FILE_USED.y	RealAutoParent.y	Manual.y	Merge.y	freq_lymph.y	freqParent.y	freq_PBMC.y	TEMPLATE_FILE_USEDTRIM
2016-01-08_PANEL 1_HB-appsettingsreset_Group one_Ctl-A_002.fcsCCR7-CD45RA+/CD28-CD27-panel1CD8/CCR7-CD45RA+LSRpE cytotoxic Tcells (CD27-  CD28-)	CCR7-CD45RA+/CD28-CD27-	2016-01-08_PANEL 1_HB-appsettingsreset_Group one_Ctl-A_002.fcs	CD8/CCR7-CD45RA+	9943	16388	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_21full_SS_SubCD8_SCD14//FULL/openCytoBatch_0/gate_plots1.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	CD8/CCR7-CD45RA+	pE cytotoxic Tcells (CD27-  CD28-)	CCR7-CD45RA+/CD28-CD27-_2016-01-08_PANEL 1_HB-appsettingsreset_Group one_Ctl-A_002.fcs	0.0521296451639963	0.606724432511594	NA	CCR7-CD45RA+/CD28-CD27-	2016-01-08_PANEL 1_HB-appsettingsreset_Group one_Ctl-A_002.fcs	CD8/CCR7-CD45RA+	9964	16425	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_22full_SS_SubCD8_SCD14_Manuals_partialTest//FULL/openCytoBatch_15/gate_plots14.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	CD8/CCR7-CD45RA+	pE cytotoxic Tcells (CD27-  CD28-)	CCR7-CD45RA+/CD28-CD27-_2016-01-08_PANEL 1_HB-appsettingsreset_Group one_Ctl-A_002.fcs	0.0521645350267786	0.606636225266362	NA	lymph.LSR.f
2016-01-08_PANEL 1_HB-appsettingsreset_Group one_Ctl-A_002.fcsCCR7-CD45RA+/CD28-CD27-panel1CD8/CCR7-CD45RA+LSRpE cytotoxic Tcells (CD27-  CD28-)	CCR7-CD45RA+/CD28-CD27-	2016-01-08_PANEL 1_HB-appsettingsreset_Group one_Ctl-A_002.fcs	CD8/CCR7-CD45RA+	9964	16425	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_21full_SS_SubCD8_SCD14//FULL/openCytoBatch_15/gate_plots67.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	CD8/CCR7-CD45RA+	pE cytotoxic Tcells (CD27-  CD28-)	CCR7-CD45RA+/CD28-CD27-_2016-01-08_PANEL 1_HB-appsettingsreset_Group one_Ctl-A_002.fcs	0.0521645350267786	0.606636225266362	NA	CCR7-CD45RA+/CD28-CD27-	2016-01-08_PANEL 1_HB-appsettingsreset_Group one_Ctl-A_002.fcs	CD8/CCR7-CD45RA+	9943	16388	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_22full_SS_SubCD8_SCD14_Manuals_partialTest//FULL/openCytoBatch_0/gate_plots1.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	CD8/CCR7-CD45RA+	pE cytotoxic Tcells (CD27-  CD28-)	CCR7-CD45RA+/CD28-CD27-_2016-01-08_PANEL 1_HB-appsettingsreset_Group one_Ctl-A_002.fcs	0.0521296451639963	0.606724432511594	NA	lymph.LSR.f
2016-01-08_PANEL 1_HB-appsettingsreset_Group one_Ctl-A_002.fcsCCR7-CD45RA+/CD28-CD27+panel1CD8/CCR7-CD45RA+LSRpE2 cytotoxic Tcells (CD27+ , CD28-)	CCR7-CD45RA+/CD28-CD27+	2016-01-08_PANEL 1_HB-appsettingsreset_Group one_Ctl-A_002.fcs	CD8/CCR7-CD45RA+	2684	16425	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_21full_SS_SubCD8_SCD14//FULL/openCytoBatch_15/gate_plots67.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	CD8/CCR7-CD45RA+	pE2 cytotoxic Tcells (CD27+ , CD28-)	CCR7-CD45RA+/CD28-CD27+_2016-01-08_PANEL 1_HB-appsettingsreset_Group one_Ctl-A_002.fcs	0.0140515467695578	0.163409436834094	NA	CCR7-CD45RA+/CD28-CD27+	2016-01-08_PANEL 1_HB-appsettingsreset_Group one_Ctl-A_002.fcs	CD8/CCR7-CD45RA+	2676	16388	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_22full_SS_SubCD8_SCD14_Manuals_partialTest//FULL/openCytoBatch_0/gate_plots1.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	CD8/CCR7-CD45RA+	pE2 cytotoxic Tcells (CD27+ , CD28-)	CCR7-CD45RA+/CD28-CD27+_2016-01-08_PANEL 1_HB-appsettingsreset_Group one_Ctl-A_002.fcs	0.0140298632665045	0.1632902123505	NA	lymph.LSR.f
2016-01-08_PANEL 1_HB-appsettingsreset_Group one_Ctl-A_002.fcsCCR7-CD45RA+/CD28-CD27+panel1CD8/CCR7-CD45RA+LSRpE2 cytotoxic Tcells (CD27+ , CD28-)	CCR7-CD45RA+/CD28-CD27+	2016-01-08_PANEL 1_HB-appsettingsreset_Group one_Ctl-A_002.fcs	CD8/CCR7-CD45RA+	2676	16388	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_21full_SS_SubCD8_SCD14//FULL/openCytoBatch_0/gate_plots1.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	CD8/CCR7-CD45RA+	pE2 cytotoxic Tcells (CD27+ , CD28-)	CCR7-CD45RA+/CD28-CD27+_2016-01-08_PANEL 1_HB-appsettingsreset_Group one_Ctl-A_002.fcs	0.0140298632665045	0.1632902123505	NA	CCR7-CD45RA+/CD28-CD27+	2016-01-08_PANEL 1_HB-appsettingsreset_Group one_Ctl-A_002.fcs	CD8/CCR7-CD45RA+	2684	16425	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_22full_SS_SubCD8_SCD14_Manuals_partialTest//FULL/openCytoBatch_15/gate_plots14.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	CD8/CCR7-CD45RA+	pE2 cytotoxic Tcells (CD27+ , CD28-)	CCR7-CD45RA+/CD28-CD27+_2016-01-08_PANEL 1_HB-appsettingsreset_Group one_Ctl-A_002.fcs	0.0140515467695578	0.163409436834094	NA	lymph.LSR.f
2016-01-08_PANEL 1_HB-appsettingsreset_Group one_Ctl-A_002.fcsCCR7-CD45RA+/CD28+CD27+panel1CD8/CCR7-CD45RA+LSRpE1 cytotoxic Tcells (CD27+  CD28+)	CCR7-CD45RA+/CD28+CD27+	2016-01-08_PANEL 1_HB-appsettingsreset_Group one_Ctl-A_002.fcs	CD8/CCR7-CD45RA+	2339	16388	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_21full_SS_SubCD8_SCD14//FULL/openCytoBatch_0/gate_plots1.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	CD8/CCR7-CD45RA+	pE1 cytotoxic Tcells (CD27+  CD28+)	CCR7-CD45RA+/CD28+CD27+_2016-01-08_PANEL 1_HB-appsettingsreset_Group one_Ctl-A_002.fcs	0.0122630232363057	0.142726385159873	NA	CCR7-CD45RA+/CD28+CD27+	2016-01-08_PANEL 1_HB-appsettingsreset_Group one_Ctl-A_002.fcs	CD8/CCR7-CD45RA+	2343	16425	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_22full_SS_SubCD8_SCD14_Manuals_partialTest//FULL/openCytoBatch_15/gate_plots14.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	CD8/CCR7-CD45RA+	pE1 cytotoxic Tcells (CD27+  CD28+)	CCR7-CD45RA+/CD28+CD27+_2016-01-08_PANEL 1_HB-appsettingsreset_Group one_Ctl-A_002.fcs	0.0122663092701467	0.142648401826484	NA	lymph.LSR.f
2016-01-08_PANEL 1_HB-appsettingsreset_Group one_Ctl-A_002.fcsCCR7-CD45RA+/CD28+CD27+panel1CD8/CCR7-CD45RA+LSRpE1 cytotoxic Tcells (CD27+  CD28+)	CCR7-CD45RA+/CD28+CD27+	2016-01-08_PANEL 1_HB-appsettingsreset_Group one_Ctl-A_002.fcs	CD8/CCR7-CD45RA+	2343	16425	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_21full_SS_SubCD8_SCD14//FULL/openCytoBatch_15/gate_plots67.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	CD8/CCR7-CD45RA+	pE1 cytotoxic Tcells (CD27+  CD28+)	CCR7-CD45RA+/CD28+CD27+_2016-01-08_PANEL 1_HB-appsettingsreset_Group one_Ctl-A_002.fcs	0.0122663092701467	0.142648401826484	NA	CCR7-CD45RA+/CD28+CD27+	2016-01-08_PANEL 1_HB-appsettingsreset_Group one_Ctl-A_002.fcs	CD8/CCR7-CD45RA+	2339	16388	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_22full_SS_SubCD8_SCD14_Manuals_partialTest//FULL/openCytoBatch_0/gate_plots1.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	CD8/CCR7-CD45RA+	pE1 cytotoxic Tcells (CD27+  CD28+)	CCR7-CD45RA+/CD28+CD27+_2016-01-08_PANEL 1_HB-appsettingsreset_Group one_Ctl-A_002.fcs	0.0122630232363057	0.142726385159873	NA	lymph.LSR.f
2016-01-08_PANEL 1_HB-appsettingsreset_Group one_Ctl-A_002.fcsCD4/CCR7-CD45RA-panel1CD4LSReffector memory helper Tcells (CCR7- CD45RA-)	CD4/CCR7-CD45RA-	2016-01-08_PANEL 1_HB-appsettingsreset_Group one_Ctl-A_002.fcs	CD4	6420	26469	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_21full_SS_SubCD8_SCD14//FULL/openCytoBatch_0/gate_plots1.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	CD4	effector memory helper Tcells (CCR7- CD45RA-)	CD4/CCR7-CD45RA-_2016-01-08_PANEL 1_HB-appsettingsreset_Group one_Ctl-A_002.fcs	0.0336590890026005	0.242547886206506	NA	CD4/CCR7-CD45RA-	2016-01-08_PANEL 1_HB-appsettingsreset_Group one_Ctl-A_002.fcs	CD4	6436	26534	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_22full_SS_SubCD8_SCD14_Manuals_partialTest//FULL/openCytoBatch_15/gate_plots14.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	CD4	effector memory helper Tcells (CCR7- CD45RA-)	CD4/CCR7-CD45RA-_2016-01-08_PANEL 1_HB-appsettingsreset_Group one_Ctl-A_002.fcs	0.0336943945636639	0.24255671968041	NA	lymph.LSR.f
2016-01-08_PANEL 1_HB-appsettingsreset_Group one_Ctl-A_002.fcsCD4/CCR7-CD45RA-panel1CD4LSReffector memory helper Tcells (CCR7- CD45RA-)	CD4/CCR7-CD45RA-	2016-01-08_PANEL 1_HB-appsettingsreset_Group one_Ctl-A_002.fcs	CD4	6436	26534	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_21full_SS_SubCD8_SCD14//FULL/openCytoBatch_15/gate_plots67.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	CD4	effector memory helper Tcells (CCR7- CD45RA-)	CD4/CCR7-CD45RA-_2016-01-08_PANEL 1_HB-appsettingsreset_Group one_Ctl-A_002.fcs	0.0336943945636639	0.24255671968041	NA	CD4/CCR7-CD45RA-	2016-01-08_PANEL 1_HB-appsettingsreset_Group one_Ctl-A_002.fcs	CD4	6420	26469	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_22full_SS_SubCD8_SCD14_Manuals_partialTest//FULL/openCytoBatch_0/gate_plots1.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	CD4	effector memory helper Tcells (CCR7- CD45RA-)	CD4/CCR7-CD45RA-_2016-01-08_PANEL 1_HB-appsettingsreset_Group one_Ctl-A_002.fcs	0.0336590890026005	0.242547886206506	NA	lymph.LSR.f
2016-01-08_PANEL 1_HB-appsettingsreset_Group one_Ctl-A_002.fcsCD4/CCR7-CD45RA+panel1CD4LSReffector helper Tcells (CCR7- CD45RA+)	CD4/CCR7-CD45RA+	2016-01-08_PANEL 1_HB-appsettingsreset_Group one_Ctl-A_002.fcs	CD4	948	26469	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_21full_SS_SubCD8_SCD14//FULL/openCytoBatch_0/gate_plots1.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	CD4	effector helper Tcells (CCR7- CD45RA+)	CD4/CCR7-CD45RA+_2016-01-08_PANEL 1_HB-appsettingsreset_Group one_Ctl-A_002.fcs	0.00497022061907558	0.0358154822622691	NA	CD4/CCR7-CD45RA+	2016-01-08_PANEL 1_HB-appsettingsreset_Group one_Ctl-A_002.fcs	CD4	952	26534	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_22full_SS_SubCD8_SCD14_Manuals_partialTest//FULL/openCytoBatch_15/gate_plots14.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	CD4	effector helper Tcells (CCR7- CD45RA+)	CD4/CCR7-CD45RA+_2016-01-08_PANEL 1_HB-appsettingsreset_Group one_Ctl-A_002.fcs	0.00498400615671349	0.0358784955151881	NA	lymph.LSR.f
2016-01-08_PANEL 1_HB-appsettingsreset_Group one_Ctl-A_002.fcsCD4/CCR7-CD45RA+panel1CD4LSReffector helper Tcells (CCR7- CD45RA+)	CD4/CCR7-CD45RA+	2016-01-08_PANEL 1_HB-appsettingsreset_Group one_Ctl-A_002.fcs	CD4	952	26534	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_21full_SS_SubCD8_SCD14//FULL/openCytoBatch_15/gate_plots67.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	CD4	effector helper Tcells (CCR7- CD45RA+)	CD4/CCR7-CD45RA+_2016-01-08_PANEL 1_HB-appsettingsreset_Group one_Ctl-A_002.fcs	0.00498400615671349	0.0358784955151881	NA	CD4/CCR7-CD45RA+	2016-01-08_PANEL 1_HB-appsettingsreset_Group one_Ctl-A_002.fcs	CD4	948	26469	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_22full_SS_SubCD8_SCD14_Manuals_partialTest//FULL/openCytoBatch_0/gate_plots1.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	CD4	effector helper Tcells (CCR7- CD45RA+)	CD4/CCR7-CD45RA+_2016-01-08_PANEL 1_HB-appsettingsreset_Group one_Ctl-A_002.fcs	0.00497022061907558	0.0358154822622691	NA	lymph.LSR.f
2016-01-08_PANEL 1_HB-appsettingsreset_Group one_Ctl-A_002.fcsCD4/CCR7+CD45RA-panel1CD4LSRcentral memory helper Tcells (CCR7+ CD45RA-)	CD4/CCR7+CD45RA-	2016-01-08_PANEL 1_HB-appsettingsreset_Group one_Ctl-A_002.fcs	CD4	7349	26534	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_21full_SS_SubCD8_SCD14//FULL/openCytoBatch_15/gate_plots67.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	CD4	central memory helper Tcells (CCR7+ CD45RA-)	CD4/CCR7+CD45RA-_2016-01-08_PANEL 1_HB-appsettingsreset_Group one_Ctl-A_002.fcs	0.0384742239975708	0.276965402879325	NA	CD4/CCR7+CD45RA-	2016-01-08_PANEL 1_HB-appsettingsreset_Group one_Ctl-A_002.fcs	CD4	7336	26469	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_22full_SS_SubCD8_SCD14_Manuals_partialTest//FULL/openCytoBatch_0/gate_plots1.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	CD4	central memory helper Tcells (CCR7+ CD45RA-)	CD4/CCR7+CD45RA-_2016-01-08_PANEL 1_HB-appsettingsreset_Group one_Ctl-A_002.fcs	0.0384615384615385	0.2771544070422	NA	lymph.LSR.f
2016-01-08_PANEL 1_HB-appsettingsreset_Group one_Ctl-A_002.fcsCD4/CCR7+CD45RA-panel1CD4LSRcentral memory helper Tcells (CCR7+ CD45RA-)	CD4/CCR7+CD45RA-	2016-01-08_PANEL 1_HB-appsettingsreset_Group one_Ctl-A_002.fcs	CD4	7336	26469	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_21full_SS_SubCD8_SCD14//FULL/openCytoBatch_0/gate_plots1.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	CD4	central memory helper Tcells (CCR7+ CD45RA-)	CD4/CCR7+CD45RA-_2016-01-08_PANEL 1_HB-appsettingsreset_Group one_Ctl-A_002.fcs	0.0384615384615385	0.2771544070422	NA	CD4/CCR7+CD45RA-	2016-01-08_PANEL 1_HB-appsettingsreset_Group one_Ctl-A_002.fcs	CD4	7349	26534	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_22full_SS_SubCD8_SCD14_Manuals_partialTest//FULL/openCytoBatch_15/gate_plots14.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	CD4	central memory helper Tcells (CCR7+ CD45RA-)	CD4/CCR7+CD45RA-_2016-01-08_PANEL 1_HB-appsettingsreset_Group one_Ctl-A_002.fcs	0.0384742239975708	0.276965402879325	NA	lymph.LSR.f
2016-01-08_PANEL 1_HB-appsettingsreset_Group one_Ctl-A_002.fcsCD4/CCR7+CD45RA+panel1CD4LSRnaive helper Tcells (CCR7+ CD45RA+)	CD4/CCR7+CD45RA+	2016-01-08_PANEL 1_HB-appsettingsreset_Group one_Ctl-A_002.fcs	CD4	11766	26469	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_21full_SS_SubCD8_SCD14//FULL/openCytoBatch_0/gate_plots1.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	CD4	naive helper Tcells (CCR7+ CD45RA+)	CD4/CCR7+CD45RA+_2016-01-08_PANEL 1_HB-appsettingsreset_Group one_Ctl-A_002.fcs	0.0616873584430836	0.444520004533605	NA	CD4/CCR7+CD45RA+	2016-01-08_PANEL 1_HB-appsettingsreset_Group one_Ctl-A_002.fcs	CD4	11798	26534	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_22full_SS_SubCD8_SCD14_Manuals_partialTest//FULL/openCytoBatch_15/gate_plots14.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	CD4	naive helper Tcells (CCR7+ CD45RA+)	CD4/CCR7+CD45RA+_2016-01-08_PANEL 1_HB-appsettingsreset_Group one_Ctl-A_002.fcs	0.0617660762992707	0.444637069420366	NA	lymph.LSR.f
2016-01-08_PANEL 1_HB-appsettingsreset_Group one_Ctl-A_002.fcsCD4/CCR7+CD45RA+panel1CD4LSRnaive helper Tcells (CCR7+ CD45RA+)	CD4/CCR7+CD45RA+	2016-01-08_PANEL 1_HB-appsettingsreset_Group one_Ctl-A_002.fcs	CD4	11798	26534	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_21full_SS_SubCD8_SCD14//FULL/openCytoBatch_15/gate_plots67.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	CD4	naive helper Tcells (CCR7+ CD45RA+)	CD4/CCR7+CD45RA+_2016-01-08_PANEL 1_HB-appsettingsreset_Group one_Ctl-A_002.fcs	0.0617660762992707	0.444637069420366	NA	CD4/CCR7+CD45RA+	2016-01-08_PANEL 1_HB-appsettingsreset_Group one_Ctl-A_002.fcs	CD4	11766	26469	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_22full_SS_SubCD8_SCD14_Manuals_partialTest//FULL/openCytoBatch_0/gate_plots1.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	CD4	naive helper Tcells (CCR7+ CD45RA+)	CD4/CCR7+CD45RA+_2016-01-08_PANEL 1_HB-appsettingsreset_Group one_Ctl-A_002.fcs	0.0616873584430836	0.444520004533605	NA	lymph.LSR.f
2016-01-08_PANEL 1_HB-appsettingsreset_Group one_Ctl-A_002.fcsCD4/CD95-CD28-panel1CD4LSReffector memory helper Tcells (CD95- CD28-)	CD4/CD95-CD28-	2016-01-08_PANEL 1_HB-appsettingsreset_Group one_Ctl-A_002.fcs	CD4	14	26469	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_21full_SS_SubCD8_SCD14//FULL/openCytoBatch_0/gate_plots1.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	CD4	effector memory helper Tcells (CD95- CD28-)	CD4/CD95-CD28-_2016-01-08_PANEL 1_HB-appsettingsreset_Group one_Ctl-A_002.fcs	7.33998825601879e-05	0.000528920624126336	NA	CD4/CD95-CD28-	2016-01-08_PANEL 1_HB-appsettingsreset_Group one_Ctl-A_002.fcs	CD4	14	26534	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_22full_SS_SubCD8_SCD14_Manuals_partialTest//FULL/openCytoBatch_15/gate_plots14.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	CD4	effector memory helper Tcells (CD95- CD28-)	CD4/CD95-CD28-_2016-01-08_PANEL 1_HB-appsettingsreset_Group one_Ctl-A_002.fcs	7.32942081869631e-05	0.000527624934046883	NA	lymph.LSR.f
2016-01-08_PANEL 1_HB-appsettingsreset_Group one_Ctl-A_002.fcsCD4/CD95-CD28-panel1CD4LSReffector memory helper Tcells (CD95- CD28-)	CD4/CD95-CD28-	2016-01-08_PANEL 1_HB-appsettingsreset_Group one_Ctl-A_002.fcs	CD4	14	26534	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_21full_SS_SubCD8_SCD14//FULL/openCytoBatch_15/gate_plots67.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	CD4	effector memory helper Tcells (CD95- CD28-)	CD4/CD95-CD28-_2016-01-08_PANEL 1_HB-appsettingsreset_Group one_Ctl-A_002.fcs	7.32942081869631e-05	0.000527624934046883	NA	CD4/CD95-CD28-	2016-01-08_PANEL 1_HB-appsettingsreset_Group one_Ctl-A_002.fcs	CD4	14	26469	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_22full_SS_SubCD8_SCD14_Manuals_partialTest//FULL/openCytoBatch_0/gate_plots1.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	CD4	effector memory helper Tcells (CD95- CD28-)	CD4/CD95-CD28-_2016-01-08_PANEL 1_HB-appsettingsreset_Group one_Ctl-A_002.fcs	7.33998825601879e-05	0.000528920624126336	NA	lymph.LSR.f
2016-01-08_PANEL 1_HB-appsettingsreset_Group one_Ctl-A_002.fcsCD4/CD95-CD28+panel1CD4LSRnaive helper Tcells (CD95- CD28+)	CD4/CD95-CD28+	2016-01-08_PANEL 1_HB-appsettingsreset_Group one_Ctl-A_002.fcs	CD4	12607	26469	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_21full_SS_SubCD8_SCD14//FULL/openCytoBatch_0/gate_plots1.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	CD4	naive helper Tcells (CD95- CD28+)	CD4/CD95-CD28+_2016-01-08_PANEL 1_HB-appsettingsreset_Group one_Ctl-A_002.fcs	0.0660965942454492	0.476293022025766	NA	CD4/CD95-CD28+	2016-01-08_PANEL 1_HB-appsettingsreset_Group one_Ctl-A_002.fcs	CD4	12638	26534	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_22full_SS_SubCD8_SCD14_Manuals_partialTest//FULL/openCytoBatch_15/gate_plots14.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	CD4	naive helper Tcells (CD95- CD28+)	CD4/CD95-CD28+_2016-01-08_PANEL 1_HB-appsettingsreset_Group one_Ctl-A_002.fcs	0.0661637287904885	0.476294565463179	NA	lymph.LSR.f
2016-01-08_PANEL 1_HB-appsettingsreset_Group one_Ctl-A_002.fcsCD4/CD95-CD28+panel1CD4LSRnaive helper Tcells (CD95- CD28+)	CD4/CD95-CD28+	2016-01-08_PANEL 1_HB-appsettingsreset_Group one_Ctl-A_002.fcs	CD4	12638	26534	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_21full_SS_SubCD8_SCD14//FULL/openCytoBatch_15/gate_plots67.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	CD4	naive helper Tcells (CD95- CD28+)	CD4/CD95-CD28+_2016-01-08_PANEL 1_HB-appsettingsreset_Group one_Ctl-A_002.fcs	0.0661637287904885	0.476294565463179	NA	CD4/CD95-CD28+	2016-01-08_PANEL 1_HB-appsettingsreset_Group one_Ctl-A_002.fcs	CD4	12607	26469	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_22full_SS_SubCD8_SCD14_Manuals_partialTest//FULL/openCytoBatch_0/gate_plots1.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	CD4	naive helper Tcells (CD95- CD28+)	CD4/CD95-CD28+_2016-01-08_PANEL 1_HB-appsettingsreset_Group one_Ctl-A_002.fcs	0.0660965942454492	0.476293022025766	NA	lymph.LSR.f
