KEY	Population.x	name.x	Parent.x	Count.x	ParentCount.x	METRIC.x	GATE.x	QC.x	Panel.x	PDF.x	FlaggedSample.x	MACHINE.x	RealAutoParent.x	Manual.x	Merge.x	freq_lymph.x	freqParent.x	freq_PBMC.x	Population.y	name.y	Parent.y	Count.y	ParentCount.y	METRIC.y	GATE.y	QC.y	Panel.y	PDF.y	FlaggedSample.y	MACHINE.y	TEMPLATE_FILE_USED	RealAutoParent.y	Manual.y	Merge.y	freq_lymph.y	freqParent.y	freq_PBMC.y	TEMPLATE_FILE_USEDTRIM	DIFF
2017-04-04_PANEL 1_FORTESSA_DHS_group two_F1640905_038.fcsIgD-CD27+panel1BcellsFORTESSAIgD- memory Bcells (CD27+)	IgD-CD27+	2017-04-04_PANEL 1_FORTESSA_DHS_group two_F1640905_038.fcs	Bcells	4594	16758	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_17full//FULL/openCytoBatch_8/gate_plots21.pdf	FALSE	FORTESSA	Bcells	IgD- memory Bcells (CD27+)	IgD-CD27+_2017-04-04_PANEL 1_FORTESSA_DHS_group two_F1640905_038.fcs	0.0309172891850057	0.274137725265545	NA	IgD-CD27+	2017-04-04_PANEL 1_FORTESSA_DHS_group two_F1640905_038.fcs	Bcells	3760	16886	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_25full_SS_SubCD8_SCD14_Manuals//FULL/openCytoBatch_8/gate_plots14.pdf	FALSE	FORTESSA	/scratch.global/lanej/flow/full/results_r25_25full_SS_SubCD8_SCD14_Manuals//FULL/openCytoBatch_8/lymph.dev.FORTESSA.f.txt	Bcells	IgD- memory Bcells (CD27+)	IgD-CD27+_2017-04-04_PANEL 1_FORTESSA_DHS_group two_F1640905_038.fcs	0.025311854160636	0.222669667179912	NA	lymph.FORTESSA.f	0.051468058085633
2017-04-04_PANEL 1_FORTESSA_DHS_group two_F1640905_038.fcsIgD+CD27+panel1BcellsFORTESSAIgD+ memory Bcells (CD27+)	IgD+CD27+	2017-04-04_PANEL 1_FORTESSA_DHS_group two_F1640905_038.fcs	Bcells	7024	16758	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_17full//FULL/openCytoBatch_8/gate_plots21.pdf	FALSE	FORTESSA	Bcells	IgD+ memory Bcells (CD27+)	IgD+CD27+_2017-04-04_PANEL 1_FORTESSA_DHS_group two_F1640905_038.fcs	0.0472710142001481	0.419143095834825	NA	IgD+CD27+	2017-04-04_PANEL 1_FORTESSA_DHS_group two_F1640905_038.fcs	Bcells	7965	16886	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_25full_SS_SubCD8_SCD14_Manuals//FULL/openCytoBatch_8/gate_plots14.pdf	FALSE	FORTESSA	/scratch.global/lanej/flow/full/results_r25_25full_SS_SubCD8_SCD14_Manuals//FULL/openCytoBatch_8/lymph.dev.FORTESSA.f.txt	Bcells	IgD+ memory Bcells (CD27+)	IgD+CD27+_2017-04-04_PANEL 1_FORTESSA_DHS_group two_F1640905_038.fcs	0.0536193931886878	0.471692526353192	NA	lymph.FORTESSA.f	0.052549430518367
2017-04-06_PANEL 1_FORTESSA_HB_group three_F1640519_023.fcsIgD+CD27-panel1BcellsFORTESSAnaive Bcells (CD27- IgD+)	IgD+CD27-	2017-04-06_PANEL 1_FORTESSA_HB_group three_F1640519_023.fcs	Bcells	1388	1825	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_17full//FULL/openCytoBatch_31/gate_plots7.pdf	FALSE	FORTESSA	Bcells	naive Bcells (CD27- IgD+)	IgD+CD27-_2017-04-06_PANEL 1_FORTESSA_HB_group three_F1640519_023.fcs	0.0223777125721472	0.760547945205479	NA	IgD+CD27-	2017-04-06_PANEL 1_FORTESSA_HB_group three_F1640519_023.fcs	Bcells	1351	1867	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_25full_SS_SubCD8_SCD14_Manuals//FULL/openCytoBatch_30/gate_plots13.pdf	FALSE	FORTESSA	/scratch.global/lanej/flow/full/results_r25_25full_SS_SubCD8_SCD14_Manuals//FULL/openCytoBatch_30/lymph.dev.FORTESSA.f.txt	Bcells	naive Bcells (CD27- IgD+)	IgD+CD27-_2017-04-06_PANEL 1_FORTESSA_HB_group three_F1640519_023.fcs	0.0220438265863886	0.723620782003214	NA	lymph.FORTESSA.f	0.036927163202265
2017-04-06_PANEL 1_LSR_HB_Group three_F1640876_031.fcsSingletspanel1lymphLSRSingle Cells (FSC-H v FSC-W)	Singlets	2017-04-06_PANEL 1_LSR_HB_Group three_F1640876_031.fcs	lymph	78128	78439	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_17full//FULL/openCytoBatch_9/gate_plots2.pdf	FALSE	LSR	lymph	Single Cells (FSC-H v FSC-W)	Singlets_2017-04-06_PANEL 1_LSR_HB_Group three_F1640876_031.fcs	0.996035135583065	0.996035135583065	NA	Singlets	2017-04-06_PANEL 1_LSR_HB_Group three_F1640876_031.fcs	lymph	76554	79135	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_25full_SS_SubCD8_SCD14_Manuals//FULL/openCytoBatch_8/gate_plots21.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	lymph	Single Cells (FSC-H v FSC-W)	Singlets_2017-04-06_PANEL 1_LSR_HB_Group three_F1640876_031.fcs	0.967384848676313	0.967384848676313	NA	lymph.LSR.f	0.028650286906752
2017-04-07_PANEL 1_FORTESSA_RR_group two_F1640740_024.fcsSingletspanel1lymphFORTESSASingle Cells (FSC-H v FSC-W)	Singlets	2017-04-07_PANEL 1_FORTESSA_RR_group two_F1640740_024.fcs	lymph	145964	146644	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_17full//FULL/openCytoBatch_9/gate_plots3.pdf	FALSE	FORTESSA	lymph	Single Cells (FSC-H v FSC-W)	Singlets_2017-04-07_PANEL 1_FORTESSA_RR_group two_F1640740_024.fcs	0.995362919723957	0.995362919723957	NA	Singlets	2017-04-07_PANEL 1_FORTESSA_RR_group two_F1640740_024.fcs	lymph	143139	146896	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_25full_SS_SubCD8_SCD14_Manuals//FULL/openCytoBatch_8/gate_plots22.pdf	FALSE	FORTESSA	/scratch.global/lanej/flow/full/results_r25_25full_SS_SubCD8_SCD14_Manuals//FULL/openCytoBatch_8/lymph.dev.FORTESSA.f.txt	lymph	Single Cells (FSC-H v FSC-W)	Singlets_2017-04-07_PANEL 1_FORTESSA_RR_group two_F1640740_024.fcs	0.974424082343971	0.974424082343971	NA	lymph.FORTESSA.f	0.0209388373799859
2017-04-11_PANEL 1_LSR_RR_Group one_F1642819_002.fcsSingletspanel1lymphLSRSingle Cells (FSC-H v FSC-W)	Singlets	2017-04-11_PANEL 1_LSR_RR_Group one_F1642819_002.fcs	lymph	21732	22353	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_17full//FULL/openCytoBatch_9/gate_plots8.pdf	FALSE	LSR	lymph	Single Cells (FSC-H v FSC-W)	Singlets_2017-04-11_PANEL 1_LSR_RR_Group one_F1642819_002.fcs	0.972218494161857	0.972218494161857	NA	Singlets	2017-04-11_PANEL 1_LSR_RR_Group one_F1642819_002.fcs	lymph	20852	22225	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_25full_SS_SubCD8_SCD14_Manuals//FULL/openCytoBatch_30/gate_plots13.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	lymph	Single Cells (FSC-H v FSC-W)	Singlets_2017-04-11_PANEL 1_LSR_RR_Group one_F1642819_002.fcs	0.93822272215973	0.93822272215973	NA	lymph.LSR.f	0.033995772002127
2017-04-17_PANEL 1_FORTESSA_DHS_group two_F1642890_029.fcsSingletspanel1lymphFORTESSASingle Cells (FSC-H v FSC-W)	Singlets	2017-04-17_PANEL 1_FORTESSA_DHS_group two_F1642890_029.fcs	lymph	139598	139982	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_17full//FULL/openCytoBatch_8/gate_plots5.pdf	FALSE	FORTESSA	lymph	Single Cells (FSC-H v FSC-W)	Singlets_2017-04-17_PANEL 1_FORTESSA_DHS_group two_F1642890_029.fcs	0.997256790158735	0.997256790158735	NA	Singlets	2017-04-17_PANEL 1_FORTESSA_DHS_group two_F1642890_029.fcs	lymph	135335	140082	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_25full_SS_SubCD8_SCD14_Manuals//FULL/openCytoBatch_7/gate_plots24.pdf	FALSE	FORTESSA	/scratch.global/lanej/flow/full/results_r25_25full_SS_SubCD8_SCD14_Manuals//FULL/openCytoBatch_7/lymph.dev.FORTESSA.f.txt	lymph	Single Cells (FSC-H v FSC-W)	Singlets_2017-04-17_PANEL 1_FORTESSA_DHS_group two_F1642890_029.fcs	0.9661127054154	0.9661127054154	NA	lymph.FORTESSA.f	0.0311440847433351
2017-04-26_PANEL 1_LSR_ZF_Group two_F1640769_025.fcsSingletspanel1lymphLSRSingle Cells (FSC-H v FSC-W)	Singlets	2017-04-26_PANEL 1_LSR_ZF_Group two_F1640769_025.fcs	lymph	70178	70617	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_17full//FULL/openCytoBatch_7/gate_plots9.pdf	FALSE	LSR	lymph	Single Cells (FSC-H v FSC-W)	Singlets_2017-04-26_PANEL 1_LSR_ZF_Group two_F1640769_025.fcs	0.993783366611439	0.993783366611439	NA	Singlets	2017-04-26_PANEL 1_LSR_ZF_Group two_F1640769_025.fcs	lymph	67660	70755	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_25full_SS_SubCD8_SCD14_Manuals//FULL/openCytoBatch_7/gate_plots2.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	lymph	Single Cells (FSC-H v FSC-W)	Singlets_2017-04-26_PANEL 1_LSR_ZF_Group two_F1640769_025.fcs	0.9562575083033	0.9562575083033	NA	lymph.LSR.f	0.0375258583081389
2017-05-01_PANEL 1_LSR_ZF_Group two_F1642824_024.fcsCD8panel1TcellsLSRcytotoxic Tcells-CD8+	CD8	2017-05-01_PANEL 1_LSR_ZF_Group two_F1642824_024.fcs	Tcells	32004	94783	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_17full//FULL/openCytoBatch_7/gate_plots15.pdf	FALSE	LSR	Tcells	cytotoxic Tcells-CD8+	CD8_2017-05-01_PANEL 1_LSR_ZF_Group two_F1642824_024.fcs	0.192312083501085	0.337655486743403	NA	CD8	2017-05-01_PANEL 1_LSR_ZF_Group two_F1642824_024.fcs	Tcells	30072	94713	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_25full_SS_SubCD8_SCD14_Manuals//FULL/openCytoBatch_7/gate_plots8.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	Tcells	cytotoxic Tcells-CD8+	CD8_2017-05-01_PANEL 1_LSR_ZF_Group two_F1642824_024.fcs	0.1808504880293	0.317506572487409	NA	lymph.LSR.f	0.020148914255994
2017-05-03_PANEL 1_LSR_ZF_Group three_F1642753_030.fcsIgD-CD27+panel1BcellsLSRIgD- memory Bcells (CD27+)	IgD-CD27+	2017-05-03_PANEL 1_LSR_ZF_Group three_F1642753_030.fcs	Bcells	513	2851	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_17full//FULL/openCytoBatch_7/gate_plots19.pdf	FALSE	LSR	Bcells	IgD- memory Bcells (CD27+)	IgD-CD27+_2017-05-03_PANEL 1_LSR_ZF_Group three_F1642753_030.fcs	0.00417392153352969	0.179936864258155	NA	IgD-CD27+	2017-05-03_PANEL 1_LSR_ZF_Group three_F1642753_030.fcs	Bcells	644	2837	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_25full_SS_SubCD8_SCD14_Manuals//FULL/openCytoBatch_7/gate_plots12.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	Bcells	IgD- memory Bcells (CD27+)	IgD-CD27+_2017-05-03_PANEL 1_LSR_ZF_Group three_F1642753_030.fcs	0.0052383702486599	0.227000352485019	NA	lymph.LSR.f	0.047063488226864
2017-05-03_PANEL 1_LSR_ZF_Group three_F1642753_030.fcsIgD+CD27+panel1BcellsLSRIgD+ memory Bcells (CD27+)	IgD+CD27+	2017-05-03_PANEL 1_LSR_ZF_Group three_F1642753_030.fcs	Bcells	792	2851	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_17full//FULL/openCytoBatch_7/gate_plots19.pdf	FALSE	LSR	Bcells	IgD+ memory Bcells (CD27+)	IgD+CD27+_2017-05-03_PANEL 1_LSR_ZF_Group three_F1642753_030.fcs	0.00644394903422128	0.277797264117853	NA	IgD+CD27+	2017-05-03_PANEL 1_LSR_ZF_Group three_F1642753_030.fcs	Bcells	659	2837	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_25full_SS_SubCD8_SCD14_Manuals//FULL/openCytoBatch_7/gate_plots12.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	Bcells	IgD+ memory Bcells (CD27+)	IgD+CD27+_2017-05-03_PANEL 1_LSR_ZF_Group three_F1642753_030.fcs	0.00536038197805416	0.23228762777582	NA	lymph.LSR.f	0.045509636342033
2017-05-04_PANEL 1_FORTESSA_ZF_group one_F1642002_015.fcsIgD-CD27+panel1BcellsFORTESSAIgD- memory Bcells (CD27+)	IgD-CD27+	2017-05-04_PANEL 1_FORTESSA_ZF_group one_F1642002_015.fcs	Bcells	1450	6886	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_17full//FULL/openCytoBatch_6/gate_plots6.pdf	FALSE	FORTESSA	Bcells	IgD- memory Bcells (CD27+)	IgD-CD27+_2017-05-04_PANEL 1_FORTESSA_ZF_group one_F1642002_015.fcs	0.0455044719912129	0.210572175428405	NA	IgD-CD27+	2017-05-04_PANEL 1_FORTESSA_ZF_group one_F1642002_015.fcs	Bcells	1758	6873	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_25full_SS_SubCD8_SCD14_Manuals//FULL/openCytoBatch_5/gate_plots27.pdf	FALSE	FORTESSA	/scratch.global/lanej/flow/full/results_r25_25full_SS_SubCD8_SCD14_Manuals//FULL/openCytoBatch_5/lymph.dev.FORTESSA.f.txt	Bcells	IgD- memory Bcells (CD27+)	IgD-CD27+_2017-05-04_PANEL 1_FORTESSA_ZF_group one_F1642002_015.fcs	0.0555152051031042	0.255783500654736	NA	lymph.FORTESSA.f	0.045211325226331
2017-05-04_PANEL 1_FORTESSA_ZF_group one_F1642002_015.fcsIgD+CD27+panel1BcellsFORTESSAIgD+ memory Bcells (CD27+)	IgD+CD27+	2017-05-04_PANEL 1_FORTESSA_ZF_group one_F1642002_015.fcs	Bcells	1439	6886	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_17full//FULL/openCytoBatch_6/gate_plots6.pdf	FALSE	FORTESSA	Bcells	IgD+ memory Bcells (CD27+)	IgD+CD27+_2017-05-04_PANEL 1_FORTESSA_ZF_group one_F1642002_015.fcs	0.0451592656519692	0.208974731338949	NA	IgD+CD27+	2017-05-04_PANEL 1_FORTESSA_ZF_group one_F1642002_015.fcs	Bcells	1122	6873	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_25full_SS_SubCD8_SCD14_Manuals//FULL/openCytoBatch_5/gate_plots27.pdf	FALSE	FORTESSA	/scratch.global/lanej/flow/full/results_r25_25full_SS_SubCD8_SCD14_Manuals//FULL/openCytoBatch_5/lymph.dev.FORTESSA.f.txt	Bcells	IgD+ memory Bcells (CD27+)	IgD+CD27+_2017-05-04_PANEL 1_FORTESSA_ZF_group one_F1642002_015.fcs	0.0354312059873054	0.163247490178961	NA	lymph.FORTESSA.f	0.045727241159988
2017-05-05_PANEL 1_LSR_RR_Group two_ZF_F1640518_034.fcsIgD-CD27+panel1BcellsLSRIgD- memory Bcells (CD27+)	IgD-CD27+	2017-05-05_PANEL 1_LSR_RR_Group two_ZF_F1640518_034.fcs	Bcells	336	1809	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_17full//FULL/openCytoBatch_6/gate_plots9.pdf	FALSE	LSR	Bcells	IgD- memory Bcells (CD27+)	IgD-CD27+_2017-05-05_PANEL 1_LSR_RR_Group two_ZF_F1640518_034.fcs	0.00669229390324058	0.185737976782753	NA	IgD-CD27+	2017-05-05_PANEL 1_LSR_RR_Group two_ZF_F1640518_034.fcs	Bcells	236	1805	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_25full_SS_SubCD8_SCD14_Manuals//FULL/openCytoBatch_6/gate_plots3.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	Bcells	IgD- memory Bcells (CD27+)	IgD-CD27+_2017-05-05_PANEL 1_LSR_RR_Group two_ZF_F1640518_034.fcs	0.00472066089252495	0.130747922437673	NA	lymph.LSR.f	0.05499005434508
2017-05-05_PANEL 1_LSR_RR_Group two_ZF_F1640518_034.fcsIgD+CD27-panel1BcellsLSRnaive Bcells (CD27- IgD+)	IgD+CD27-	2017-05-05_PANEL 1_LSR_RR_Group two_ZF_F1640518_034.fcs	Bcells	835	1809	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_17full//FULL/openCytoBatch_6/gate_plots9.pdf	FALSE	LSR	Bcells	naive Bcells (CD27- IgD+)	IgD+CD27-_2017-05-05_PANEL 1_LSR_RR_Group two_ZF_F1640518_034.fcs	0.016631147051208	0.461580983969044	NA	IgD+CD27-	2017-05-05_PANEL 1_LSR_RR_Group two_ZF_F1640518_034.fcs	Bcells	961	1805	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_25full_SS_SubCD8_SCD14_Manuals//FULL/openCytoBatch_6/gate_plots3.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	Bcells	naive Bcells (CD27- IgD+)	IgD+CD27-_2017-05-05_PANEL 1_LSR_RR_Group two_ZF_F1640518_034.fcs	0.0192226911767647	0.532409972299169	NA	lymph.LSR.f	0.070828988330125
2017-05-05_PANEL 1_LSR_RR_Group two_ZF_F1640518_034.fcsIgD+CD27+panel1BcellsLSRIgD+ memory Bcells (CD27+)	IgD+CD27+	2017-05-05_PANEL 1_LSR_RR_Group two_ZF_F1640518_034.fcs	Bcells	301	1809	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_17full//FULL/openCytoBatch_6/gate_plots9.pdf	FALSE	LSR	Bcells	IgD+ memory Bcells (CD27+)	IgD+CD27+_2017-05-05_PANEL 1_LSR_RR_Group two_ZF_F1640518_034.fcs	0.00599517995498636	0.166390270867883	NA	IgD+CD27+	2017-05-05_PANEL 1_LSR_RR_Group two_ZF_F1640518_034.fcs	Bcells	396	1805	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_25full_SS_SubCD8_SCD14_Manuals//FULL/openCytoBatch_6/gate_plots3.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	Bcells	IgD+ memory Bcells (CD27+)	IgD+CD27+_2017-05-05_PANEL 1_LSR_RR_Group two_ZF_F1640518_034.fcs	0.00792110895525374	0.219390581717452	NA	lymph.LSR.f	0.053000310849569
2017-05-11_PANEL 1_LSR_ZF_Group two_F1641652_033.fcsSingletspanel1lymphLSRSingle Cells (FSC-H v FSC-W)	Singlets	2017-05-11_PANEL 1_LSR_ZF_Group two_F1641652_033.fcs	lymph	232408	239216	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_17full//FULL/openCytoBatch_6/gate_plots17.pdf	FALSE	LSR	lymph	Single Cells (FSC-H v FSC-W)	Singlets_2017-05-11_PANEL 1_LSR_ZF_Group two_F1641652_033.fcs	0.971540365192964	0.971540365192964	NA	Singlets	2017-05-11_PANEL 1_LSR_ZF_Group two_F1641652_033.fcs	lymph	238122	239304	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_25full_SS_SubCD8_SCD14_Manuals//FULL/openCytoBatch_6/gate_plots11.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	lymph	Single Cells (FSC-H v FSC-W)	Singlets_2017-05-11_PANEL 1_LSR_ZF_Group two_F1641652_033.fcs	0.995060675960285	0.995060675960285	NA	lymph.LSR.f	0.023520310767321
2017-05-13_PANEL 1_LSR_ZF_Group one_F1641966_003.fcsIgD+CD27-panel1BcellsLSRnaive Bcells (CD27- IgD+)	IgD+CD27-	2017-05-13_PANEL 1_LSR_ZF_Group one_F1641966_003.fcs	Bcells	15293	20941	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_17full//FULL/openCytoBatch_6/gate_plots21.pdf	FALSE	LSR	Bcells	naive Bcells (CD27- IgD+)	IgD+CD27-_2017-05-13_PANEL 1_LSR_ZF_Group one_F1641966_003.fcs	0.238108583617482	0.730289861993219	NA	IgD+CD27-	2017-05-13_PANEL 1_LSR_ZF_Group one_F1641966_003.fcs	Bcells	16695	21092	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_25full_SS_SubCD8_SCD14_Manuals//FULL/openCytoBatch_6/gate_plots15.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	Bcells	naive Bcells (CD27- IgD+)	IgD+CD27-_2017-05-13_PANEL 1_LSR_ZF_Group one_F1641966_003.fcs	0.259243155949627	0.791532334534421	NA	lymph.LSR.f	0.061242472541202
2017-05-13_PANEL 1_LSR_ZF_Group one_F1641966_003.fcsIgD+CD27+panel1BcellsLSRIgD+ memory Bcells (CD27+)	IgD+CD27+	2017-05-13_PANEL 1_LSR_ZF_Group one_F1641966_003.fcs	Bcells	1726	20941	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_17full//FULL/openCytoBatch_6/gate_plots21.pdf	FALSE	LSR	Bcells	IgD+ memory Bcells (CD27+)	IgD+CD27+_2017-05-13_PANEL 1_LSR_ZF_Group one_F1641966_003.fcs	0.0268734332912949	0.0824220428823838	NA	IgD+CD27+	2017-05-13_PANEL 1_LSR_ZF_Group one_F1641966_003.fcs	Bcells	465	21092	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_25full_SS_SubCD8_SCD14_Manuals//FULL/openCytoBatch_6/gate_plots15.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	Bcells	IgD+ memory Bcells (CD27+)	IgD+CD27+_2017-05-13_PANEL 1_LSR_ZF_Group one_F1641966_003.fcs	0.00722060901566795	0.0220462734686137	NA	lymph.LSR.f	0.0603757694137701
2017-05-15_PANEL 1_FORTESSA_DHS_ZF_group one_DHS_F1638403_019.fcsIgD-CD27+panel1BcellsFORTESSAIgD- memory Bcells (CD27+)	IgD-CD27+	2017-05-15_PANEL 1_FORTESSA_DHS_ZF_group one_DHS_F1638403_019.fcs	Bcells	1986	6914	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_17full//FULL/openCytoBatch_22/gate_plots21.pdf	FALSE	FORTESSA	Bcells	IgD- memory Bcells (CD27+)	IgD-CD27+_2017-05-15_PANEL 1_FORTESSA_DHS_ZF_group one_DHS_F1638403_019.fcs	0.0165946673128504	0.287243274515476	NA	IgD-CD27+	2017-05-15_PANEL 1_FORTESSA_DHS_ZF_group one_DHS_F1638403_019.fcs	Bcells	1411	6910	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_25full_SS_SubCD8_SCD14_Manuals//FULL/openCytoBatch_22/gate_plots4.pdf	FALSE	FORTESSA	/scratch.global/lanej/flow/full/results_r25_25full_SS_SubCD8_SCD14_Manuals//FULL/openCytoBatch_22/lymph.dev.FORTESSA.f.txt	Bcells	IgD- memory Bcells (CD27+)	IgD-CD27+_2017-05-15_PANEL 1_FORTESSA_DHS_ZF_group one_DHS_F1638403_019.fcs	0.0117970670367707	0.204196816208394	NA	lymph.FORTESSA.f	0.083046458307082
2017-05-15_PANEL 1_FORTESSA_DHS_ZF_group one_DHS_F1638403_019.fcsIgD+CD27-panel1BcellsFORTESSAnaive Bcells (CD27- IgD+)	IgD+CD27-	2017-05-15_PANEL 1_FORTESSA_DHS_ZF_group one_DHS_F1638403_019.fcs	Bcells	1668	6914	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_17full//FULL/openCytoBatch_22/gate_plots21.pdf	FALSE	FORTESSA	Bcells	naive Bcells (CD27- IgD+)	IgD+CD27-_2017-05-15_PANEL 1_FORTESSA_DHS_ZF_group one_DHS_F1638403_019.fcs	0.0139375151449318	0.241249638414811	NA	IgD+CD27-	2017-05-15_PANEL 1_FORTESSA_DHS_ZF_group one_DHS_F1638403_019.fcs	Bcells	2254	6910	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_25full_SS_SubCD8_SCD14_Manuals//FULL/openCytoBatch_22/gate_plots4.pdf	FALSE	FORTESSA	/scratch.global/lanej/flow/full/results_r25_25full_SS_SubCD8_SCD14_Manuals//FULL/openCytoBatch_22/lymph.dev.FORTESSA.f.txt	Bcells	naive Bcells (CD27- IgD+)	IgD+CD27-_2017-05-15_PANEL 1_FORTESSA_DHS_ZF_group one_DHS_F1638403_019.fcs	0.0188452084343595	0.326193921852388	NA	lymph.FORTESSA.f	0.084944283437577
